holiday,temp,rain,snow,weather,year,month,day,hour,minute,second,actual,predicted
7.0,292.01,0.0,0.0,1.0,2018,8,9,7,0,0,6313,2958.9152771722656
7.0,256.36,0.0,0.0,0.0,2018,2,10,5,0,0,688,2353.2552743881643
7.0,290.08,0.0,0.0,10.0,2017,5,17,3,0,0,341,2458.6172736067892
7.0,291.75,0.0,0.0,3.0,2018,5,31,8,0,0,5912,3048.3803242664617
7.0,292.56,5.08,0.0,10.0,2018,8,26,7,0,0,1657,2816.1951224864642
7.0,275.88,0.0,0.0,1.0,2016,5,14,3,0,0,411,2399.9398847514312
7.0,273.35,0.0,0.0,1.0,2016,3,5,11,0,0,5265,3184.553253341124
7.0,285.45,0.0,0.0,5.0,2013,6,9,7,0,0,1065,2895.0297015832366
7.0,281.86,0.0,0.0,4.0,2013,10,16,13,0,0,5055,3371.0144318519815
7.0,293.15,0.0,0.0,5.0,2017,6,12,9,0,0,4766,3152.0281477861026
7.0,272.42,0.0,0.0,8.0,2016,4,2,6,0,0,1467,2566.3011049741726
7.0,268.5,0.0,0.0,3.0,2013,1,6,15,0,0,4037,3540.708423948454
7.0,288.86,0.0,0.0,3.0,2018,9,19,4,0,0,913,2564.1866495340546
7.0,259.4,0.0,0.0,1.0,2014,1,17,17,0,0,6080,3609.2908026364603
7.0,274.35,0.0,0.0,1.0,2018,2,18,21,0,0,2044,4153.250481202038
7.0,297.58,0.0,0.0,1.0,2016,8,2,23,0,0,1217,4631.525436620381
7.0,273.68,0.0,0.0,8.0,2015,12,15,15,0,0,5783,3332.1951782303586
7.0,274.36,0.0,0.0,8.0,2018,3,26,19,0,0,3000,3829.9175815533054
7.0,295.59,0.0,0.0,1.0,2017,6,8,10,0,0,4508,3348.8194231248963
7.0,267.08,0.0,0.0,1.0,2017,12,9,14,0,0,5255,3224.8219014620117
7.0,273.82,0.0,0.0,1.0,2017,12,19,16,0,0,6677,3508.0065131833762
7.0,286.15,0.0,0.0,0.0,2017,5,7,0,0,0,1892,2267.697076765213
7.0,294.51,0.0,0.0,1.0,2015,10,19,14,0,0,5101,3671.164599386775
7.0,265.04,0.0,0.0,5.0,2013,1,6,22,0,0,1384,4143.023523760687
7.0,272.01,0.0,0.0,4.0,2018,4,14,7,0,0,1311,2681.1933580826008
7.0,274.09,0.0,0.0,8.0,2016,11,25,2,0,0,474,2064.35010861895
7.0,297.26,0.0,0.0,1.0,2016,8,12,15,0,0,5442,3836.383998867779
7.0,279.525,0.0,0.0,0.0,2016,10,19,7,0,0,6330,2772.6001215675788
7.0,289.82,0.0,0.0,1.0,2016,6,14,6,0,0,5751,2880.1045382912453
7.0,283.216,0.0,0.0,1.0,2016,10,8,16,0,0,4626,3700.6758317470158
7.0,287.42,0.0,0.0,1.0,2016,9,10,8,0,0,3748,2995.9789371105435
7.0,294.35,0.0,0.0,1.0,2015,8,7,9,0,0,4672,3225.7915422307087
7.0,287.61,0.0,0.0,4.0,2016,9,27,15,0,0,5062,3619.189791262048
7.0,281.09,0.0,0.0,1.0,2014,5,13,6,0,0,6095,2793.3739668562375
7.0,296.47,0.0,0.0,0.0,2018,9,15,9,0,0,3999,3211.7155762735238
7.0,273.7,0.0,0.0,1.0,2014,1,19,19,0,0,2504,4011.2070591626725
7.0,293.34,0.0,0.0,5.0,2018,8,9,8,0,0,5908,3016.3769797229215
7.0,266.55,0.0,0.0,0.0,2016,12,19,16,0,0,4696,3428.512101390217
7.0,291.13,0.0,0.0,0.0,2013,9,22,20,0,0,3087,4258.446416500428
7.0,290.58,0.0,0.0,0.0,2018,7,2,1,0,0,523,2391.0999475438075
7.0,281.14,0.64,0.0,5.0,2013,11,16,16,0,0,4537,3622.1800782891514
7.0,274.6,0.0,0.0,1.0,2013,2,27,15,0,0,5763,3621.812238620001
7.0,271.38,0.0,0.0,8.0,2017,12,13,2,0,0,268,2009.2149818074467
7.0,284.76,0.0,0.0,5.0,2015,8,4,6,0,0,5839,2736.725030941754
7.0,279.16,0.25,0.0,4.0,2014,4,24,0,0,0,556,2140.1978177950114
7.0,283.48,0.76,0.0,4.0,2016,4,25,10,0,0,4226,3153.7970543607444
7.0,274.75,0.0,0.0,0.0,2017,2,12,19,0,0,3168,3996.9952342142824
7.0,277.72,0.0,0.0,1.0,2012,11,4,18,0,0,3652,3850.907228776283
7.0,269.65,0.0,0.0,1.0,2017,12,16,20,0,0,3143,3840.241400496325
7.0,292.3,0.0,0.0,0.0,2014,6,6,23,0,0,2452,4620.98613968147
7.0,272.68,0.0,0.0,0.0,2017,3,15,18,0,0,4690,3850.0578148231725
7.0,291.41,0.0,0.0,10.0,2017,10,2,18,0,0,3897,3875.9270018344832
7.0,289.22,0.0,0.0,0.0,2018,7,17,6,0,0,5870,2843.3121897316923
7.0,284.08,0.0,0.0,0.0,2017,3,19,17,0,0,4206,3914.983277995023
7.0,268.72,0.0,0.0,8.0,2018,4,16,6,0,0,4364,2474.048517800653
7.0,295.02,0.0,0.0,0.0,2017,8,12,11,0,0,4221,3416.5974935499544
7.0,280.68,0.0,0.0,2.0,2017,4,19,20,0,0,2826,4112.034058110072
7.0,278.58,0.0,0.0,2.0,2016,3,26,0,0,0,1328,2151.719708181772
7.0,266.43,0.0,0.0,8.0,2016,12,26,15,0,0,3946,3203.0318610171344
7.0,283.22,0.0,0.0,1.0,2018,5,11,12,0,0,5530,3364.2172164948097
7.0,263.02,0.0,0.0,8.0,2018,2,5,16,0,0,6091,3409.4420974110544
7.0,295.99,0.0,0.0,0.0,2013,4,29,14,0,0,5245,3817.4998280643413
7.0,298.02,0.0,0.0,1.0,2016,5,21,13,0,0,4891,3691.3798873393825
7.0,287.44,0.0,0.0,1.0,2013,6,9,8,0,0,1590,3081.1126237023564
7.0,282.341,0.0,0.0,0.0,2016,10,10,1,0,0,327,2237.946570450069
7.0,273.15,0.25,0.0,5.0,2014,1,24,19,0,0,2888,3938.547960625114
7.0,297.06,0.0,0.0,1.0,2014,5,20,19,0,0,3501,4287.208749875976
7.0,274.42,0.0,0.0,1.0,2017,4,28,0,0,0,796,2075.8040012832716
7.0,289.54,0.0,0.0,5.0,2017,8,30,7,0,0,6391,2853.498532246813
7.0,290.48,0.0,0.0,1.0,2017,8,28,10,0,0,4682,3221.33879291439
7.0,299.04,0.0,0.0,1.0,2016,7,2,17,0,0,3263,4083.833402215372
7.0,277.86,0.0,0.0,1.0,2017,10,17,8,0,0,5975,2821.120777093045
7.0,290.37,0.51,0.0,5.0,2015,8,19,16,0,0,6440,3778.431153072768
7.0,268.15,0.0,0.0,1.0,2013,11,13,4,0,0,828,2324.6780051952956
9.0,274.34,0.0,0.0,5.0,2016,11,24,0,0,0,763,2246.498149383049
7.0,276.02,0.0,0.0,2.0,2016,12,5,20,0,0,2540,3941.6741128090653
7.0,302.54,0.0,0.0,10.0,2016,7,11,18,0,0,3900,4089.3426579151856
7.0,294.65,0.0,0.0,1.0,2017,7,1,14,0,0,4042,3716.3091310787495
7.0,290.02,0.0,0.0,0.0,2017,3,28,18,0,0,4546,4089.9950255104704
7.0,290.06,0.0,0.0,1.0,2016,6,1,14,0,0,5297,3677.1767924949963
7.0,277.22,0.0,0.0,0.0,2016,4,23,5,0,0,745,2636.200404712614
7.0,298.44,0.0,0.0,10.0,2016,7,21,4,0,0,1005,2653.8685952671985
7.0,293.86,0.0,0.0,4.0,2017,8,21,19,0,0,3110,4110.992848174694
7.0,276.48,0.0,0.0,5.0,2017,3,27,1,0,0,358,2161.040093951371
7.0,298.69,0.0,0.0,0.0,2017,7,2,17,0,0,3545,4081.729846351791
7.0,282.08,0.0,0.0,0.0,2015,10,7,1,0,0,350,2249.094223636206
7.0,286.51,0.0,0.0,2.0,2017,10,6,19,0,0,4165,4016.6899383658347
7.0,301.58,0.0,0.0,0.0,2015,8,1,18,0,0,3171,4230.156673566824
7.0,293.734,0.0,0.0,1.0,2016,7,14,19,0,0,3191,4188.937127654433
7.0,279.22,0.0,0.0,1.0,2017,10,14,7,0,0,2012,2746.5760242923534
7.0,278.2,4.5,0.0,4.0,2014,4,27,18,0,0,2900,3878.9208260548185
7.0,269.69,0.0,0.0,1.0,2012,11,29,0,0,0,561,1952.4432140561512
7.0,281.6,0.0,0.0,2.0,2013,11,16,21,0,0,2533,4161.018312610893
7.0,293.21,0.0,0.0,0.0,2018,8,16,2,0,0,300,2496.505705668307
7.0,282.95,0.0,0.0,1.0,2017,3,5,22,0,0,1581,4385.648463387584
7.0,265.47,0.0,0.0,1.0,2012,12,24,15,0,0,4032,3342.622542756497
7.0,269.41,0.0,0.0,1.0,2018,1,25,10,0,0,4525,3017.2266208706387
7.0,256.49,0.0,0.0,0.0,2014,2,8,1,0,0,701,2014.6011052018184
7.0,271.02,0.0,0.0,8.0,2018,2,24,19,0,0,2338,3799.2549864450775
7.0,290.14,0.0,0.0,5.0,2015,6,29,4,0,0,894,2626.6211174469317
7.0,291.79,0.42,0.0,3.0,2018,8,24,7,0,0,6243,2910.5119177534143
7.0,300.58,0.0,0.0,0.0,2018,4,30,17,0,0,6184,4116.776977380876
7.0,275.02,0.0,0.0,4.0,2016,11,29,5,0,0,2706,2425.844721440957
7.0,295.76,0.0,0.0,0.0,2013,9,25,15,0,0,6000,3835.416344380348
7.0,283.38,0.0,0.0,0.0,2015,9,11,2,0,0,310,2377.547732313513
7.0,293.22,0.0,0.0,1.0,2017,8,30,21,0,0,2839,4331.991766357623
7.0,294.51,0.0,0.0,1.0,2018,5,22,14,0,0,5197,3712.852502693404
7.0,288.46,2.54,0.0,4.0,2018,9,18,9,0,0,5123,3032.4152892572274
7.0,259.29,0.0,0.0,0.0,2016,2,5,0,0,0,657,1937.3742560419705
7.0,274.68,0.0,0.0,0.0,2018,1,18,12,0,0,4872,3311.3693169369326
7.0,291.65,0.0,0.0,1.0,2017,5,10,12,0,0,4938,3500.289970918977
7.0,258.28,0.0,0.0,5.0,2018,1,15,7,0,0,3651,2512.8906407723225
7.0,254.72,0.0,0.0,1.0,2016,12,14,22,0,0,1766,3831.0478069105484
7.0,299.42,0.0,0.0,0.0,2013,5,19,19,0,0,2830,4349.459733578977
7.0,268.22,0.0,0.0,3.0,2017,12,17,9,0,0,3246,2715.8858400971912
7.0,273.84,0.0,0.0,1.0,2017,2,21,9,0,0,5252,2984.3606096908443
7.0,297.44,0.25,0.0,4.0,2018,8,31,21,0,0,2910,4336.174816852865
7.0,277.72,0.0,0.0,1.0,2016,5,1,7,0,0,1734,2830.3245551008768
7.0,275.21,0.0,0.0,5.0,2015,12,23,4,0,0,775,2318.2187903728664
7.0,270.78,0.0,0.0,1.0,2017,3,9,15,0,0,5929,3521.072738562958
7.0,279.86,0.25,0.0,4.0,2013,10,16,9,0,0,5290,2951.756571864149
7.0,299.06,0.0,0.0,10.0,2013,6,18,15,0,0,6350,3790.3699446138125
7.0,299.6,0.0,0.0,1.0,2015,8,10,16,0,0,6215,3982.02046280582
7.0,285.58,0.0,0.0,0.0,2017,8,31,6,0,0,5689,2771.44657705797
7.0,267.35,0.0,0.0,1.0,2014,4,1,7,0,0,6310,2718.597290503094
7.0,266.02,0.0,0.0,0.0,2016,12,19,17,0,0,5572,3518.284456514826
7.0,289.47,0.0,0.0,0.0,2016,8,7,1,0,0,1023,2377.3631980030696
7.0,272.03,0.0,0.0,5.0,2013,12,4,3,0,0,371,2217.5914690336213
7.0,282.2,0.0,0.0,0.0,2018,9,28,0,0,0,699,2112.1223929809494
7.0,302.46,0.0,0.0,1.0,2014,7,26,16,0,0,4547,4035.214347962108
7.0,292.72,0.0,0.0,1.0,2018,7,20,22,0,0,3032,4436.747926696789
7.0,274.15,0.0,0.0,8.0,2017,11,1,17,0,0,5858,3540.9129100946884
7.0,271.88,0.0,0.0,0.0,2013,3,16,1,0,0,815,2226.998576967031
7.0,260.0,0.0,0.0,0.0,2018,4,4,8,0,0,4778,2673.042892563495
7.0,264.26,0.0,0.0,0.0,2012,11,27,18,0,0,4317,3645.3390048947767
7.0,284.603,0.0,0.0,0.0,2016,10,19,8,0,0,5862,2944.3157461146693
7.0,295.12,0.0,0.0,5.0,2013,9,19,2,0,0,260,2490.187133916239
7.0,289.872,0.0,0.0,1.0,2016,7,15,9,0,0,4759,3156.306527932462
7.0,288.75,0.0,0.0,4.0,2018,5,9,15,0,0,6159,3695.0206583888903
7.0,250.9,0.0,0.0,1.0,2014,2,28,5,0,0,2501,2287.4501248148554
7.0,291.37,0.0,0.0,4.0,2017,8,16,8,0,0,6165,3007.092602543071
7.0,269.34,0.0,0.0,8.0,2017,2,26,4,0,0,643,2321.752591250126
7.0,299.37,0.0,0.0,1.0,2018,5,18,20,0,0,3441,4373.098947951152
7.0,249.66,0.0,0.0,0.0,2014,1,7,8,0,0,4615,2614.526348652911
7.0,271.48,0.0,0.0,1.0,2013,11,18,2,0,0,249,2173.135925932038
7.0,267.254,0.0,0.0,0.0,2017,2,14,23,0,0,1296,4275.464825322004
7.0,267.48,0.0,0.0,1.0,2016,12,19,15,0,0,4939,3329.7123127026352
7.0,273.84,0.0,0.0,1.0,2016,4,7,3,0,0,332,2393.4389724657813
7.0,250.22,0.0,0.0,0.0,2018,1,14,5,0,0,474,2275.4799626596287
7.0,289.98,0.25,0.0,4.0,2016,9,17,11,0,0,4776,3274.118276034522
7.0,286.26,0.0,0.0,3.0,2013,5,28,11,0,0,4472,3323.1188394156925
7.0,264.33,0.0,0.0,1.0,2014,3,22,2,0,0,534,2181.2624408050942
7.0,286.15,0.0,0.0,2.0,2015,11,18,4,0,0,901,2543.9297389763597
7.0,288.9,0.0,0.0,3.0,2018,6,5,8,0,0,5645,3017.5266885590136
7.0,279.61,0.0,0.0,1.0,2017,11,14,23,0,0,1462,4296.466356086596
7.0,287.29,0.0,0.0,10.0,2017,4,15,7,0,0,1908,2826.057745458842
7.0,274.44,0.0,0.0,5.0,2017,11,1,15,0,0,5328,3394.733597155584
7.0,293.95,0.0,0.0,4.0,2018,7,25,10,0,0,4545,3234.738063074601
7.0,296.22,0.0,0.0,1.0,2018,7,17,21,0,0,2754,4393.472538476002
7.0,270.58,0.0,0.0,1.0,2018,4,15,16,0,0,2109,3581.53141084416
7.0,276.92,0.0,0.0,4.0,2013,3,31,7,0,0,908,2810.7546144252556
7.0,291.15,0.0,0.0,0.0,2017,7,29,2,0,0,797,2480.9090406557807
7.0,277.436,0.0,0.0,0.0,2016,10,24,0,0,0,579,2054.293227991897
7.0,286.85,0.0,0.0,1.0,2015,8,21,2,0,0,356,2419.1206202169633
7.0,292.07,0.0,0.0,1.0,2013,8,16,21,0,0,3349,4377.100032498951
7.0,284.32,0.0,0.0,0.0,2015,9,19,2,0,0,556,2383.0168346718347
7.0,279.36,0.0,0.0,1.0,2017,2,28,14,0,0,5442,3545.368436910532
7.0,277.48,0.0,0.0,1.0,2017,10,19,7,0,0,6621,2715.9851263225064
7.0,299.82,0.0,0.0,0.0,2017,7,3,15,0,0,4942,3902.1747108985073
7.0,292.89,0.0,0.0,1.0,2016,9,23,13,0,0,4538,3550.056642380354
7.0,255.28,0.0,0.0,1.0,2017,1,4,19,0,0,2861,3721.9708112617263
7.0,298.56,0.0,0.0,4.0,2016,7,27,12,0,0,4338,3518.7886319486497
7.0,285.48,0.0,0.0,1.0,2017,5,22,10,0,0,4373,3202.702507679027
7.0,292.7,0.0,0.0,0.0,2013,6,29,6,0,0,1452,2957.1447712786357
7.0,257.31,0.0,0.0,1.0,2014,2,6,15,0,0,5730,3379.0100775988103
7.0,295.77,0.0,0.0,1.0,2016,7,5,9,0,0,4023,3252.8197834769344
7.0,267.99,0.0,0.0,8.0,2012,12,21,2,0,0,318,2010.7226726602312
7.0,278.08,0.25,0.0,4.0,2016,4,28,3,0,0,336,2389.110744338439
7.0,282.42,0.0,0.0,1.0,2017,5,23,7,0,0,6873,2864.4070727940525
7.0,276.48,0.0,0.0,0.0,2017,3,4,18,0,0,4489,3916.9486584838305
7.0,257.14,0.0,0.0,1.0,2018,2,9,21,0,0,3092,3911.079791807373
7.0,277.17,0.0,0.0,1.0,2014,3,14,4,0,0,719,2572.177941390284
7.0,261.67,0.0,0.0,0.0,2014,1,14,19,0,0,2951,3855.4649213341218
7.0,291.85,0.0,0.0,1.0,2018,6,14,3,0,0,368,2593.493523950834
7.0,284.85,0.0,0.0,0.0,2014,5,21,6,0,0,5917,2854.9206681734613
7.0,292.89,0.51,0.0,4.0,2014,5,27,9,0,0,5341,3199.327728650165
7.0,290.35,0.0,0.0,0.0,2017,4,24,11,0,0,4548,3400.2590145439826
7.0,292.14,0.0,0.0,1.0,2018,9,21,0,0,0,698,2249.7248174989654
7.0,278.47,0.0,0.0,0.0,2017,3,27,22,0,0,1884,4312.327930807402
7.0,286.84,0.66,0.0,4.0,2014,4,21,4,0,0,768,2645.636283441323
7.0,278.65,0.0,0.0,5.0,2016,11,3,3,0,0,476,2295.8449248380566
7.0,284.49,0.0,0.0,5.0,2013,6,8,5,0,0,793,2687.0023039535918
7.0,270.41,0.0,0.0,1.0,2014,3,28,7,0,0,6342,2751.4861603715253
7.0,294.59,0.0,0.0,0.0,2013,7,2,21,0,0,2789,4459.334126915226
7.0,258.39,0.0,0.0,0.0,2013,11,23,6,0,0,1278,2381.6392234999657
7.0,262.94,0.0,0.0,1.0,2013,12,20,6,0,0,5219,2420.276260090155
7.0,300.97,0.0,0.0,0.0,2016,7,12,14,0,0,4868,3824.0239924681846
7.0,298.25,0.0,0.0,0.0,2016,9,6,16,0,0,6074,3953.3635910536977
7.0,276.68,0.0,0.0,5.0,2017,1,19,16,0,0,6617,3667.1270243186154
7.0,293.35,2.15,0.0,4.0,2015,7,6,11,0,0,3998,3378.9827595102834
7.0,286.75,0.0,0.0,0.0,2017,8,31,3,0,0,317,2495.992533589022
7.0,287.3,0.0,0.0,0.0,2013,5,8,1,0,0,460,2428.4304176114383
7.0,284.69,0.0,0.0,0.0,2015,10,20,9,0,0,5078,3053.9319414684105
7.0,272.63,0.0,0.0,5.0,2013,4,20,0,0,0,1190,2045.8724540125695
7.0,291.46,0.0,0.0,2.0,2016,8,27,14,0,0,4224,3623.747618833433
7.0,288.64,0.76,0.0,2.0,2015,8,19,4,0,0,912,2627.6019210543855
7.0,272.07,0.51,0.0,4.0,2014,4,4,10,0,0,3148,3032.4649395888155
7.0,295.72,0.0,0.0,1.0,2018,5,22,20,0,0,3028,4315.632666387686
7.0,276.84,0.0,0.0,5.0,2017,5,1,13,0,0,4691,3331.215666364922
7.0,255.52,0.0,0.0,1.0,2013,2,4,2,0,0,265,2099.066672176472
7.0,274.08,0.0,0.0,5.0,2016,11,25,7,0,0,1396,2596.4036989434535
7.0,286.64,0.0,0.0,2.0,2013,10,5,8,0,0,3452,2994.3860552470687
7.0,287.53,0.0,0.0,0.0,2013,10,7,19,0,0,3452,4107.751450578438
7.0,296.84,0.0,0.0,1.0,2014,7,22,9,0,0,5263,3274.6122968088275
7.0,259.23,0.0,0.0,1.0,2014,2,26,11,0,0,4499,2996.333188847224
7.0,268.95,0.0,0.0,0.0,2013,4,21,3,0,0,356,2357.9783655800056
7.0,285.29,0.0,0.0,1.0,2017,10,9,11,0,0,4377,3230.502792078576
7.0,259.88,0.0,0.0,0.0,2018,2,12,0,0,0,502,1915.0393007604143
7.0,285.43,0.0,0.0,0.0,2015,10,19,5,0,0,2764,2675.7114192582994
7.0,297.66,0.0,0.0,1.0,2016,8,10,5,0,0,2899,2869.1288796184344
7.0,291.07,0.0,0.0,10.0,2017,8,16,6,0,0,5523,2718.442725112076
7.0,255.81,0.0,0.0,0.0,2018,2,10,22,0,0,4180,4003.0015845654016
7.0,302.97,0.0,0.0,1.0,2018,8,10,16,0,0,5868,3995.677659922083
7.0,285.6,0.0,0.0,3.0,2012,10,24,2,0,0,261,2371.4474711019575
7.0,299.01,0.0,0.0,0.0,2018,8,16,20,0,0,3205,4336.553916909284
7.0,278.5,0.0,0.0,1.0,2012,10,30,20,0,0,2834,4046.547603599447
7.0,274.48,0.0,0.0,1.0,2018,3,29,14,0,0,5562,3445.0932764153185
7.0,293.6,0.25,0.0,4.0,2015,8,16,23,0,0,1080,4526.182146322957
7.0,276.65,0.0,0.0,1.0,2014,4,2,20,0,0,2758,4121.170545950761
7.0,292.87,0.0,0.0,1.0,2018,4,23,19,0,0,3243,4191.513477390803
7.0,263.14,0.0,0.0,0.0,2014,2,21,20,0,0,1870,3951.153714640084
7.0,265.75,0.0,0.0,8.0,2016,12,27,9,0,0,3911,2606.9627243182076
7.0,304.48,0.0,0.0,0.0,2016,6,11,13,0,0,4584,3794.902695827739
7.0,292.68,0.78,0.0,5.0,2015,7,16,17,0,0,6092,3928.9104018031503
7.0,251.0,0.0,0.0,0.0,2014,2,27,20,0,0,3036,3767.566294666354
7.0,298.98,0.0,0.0,0.0,2013,7,11,15,0,0,6119,3929.081043843311
7.0,276.42,0.0,0.0,5.0,2017,3,23,22,0,0,3024,4212.145779478775
7.0,294.53,0.0,0.0,0.0,2016,9,6,23,0,0,851,4581.62395839989
7.0,291.09,0.0,0.0,1.0,2014,6,5,4,0,0,856,2736.650775182694
7.0,285.08,0.0,0.0,5.0,2013,5,29,8,0,0,6271,2982.5493382208115
7.0,283.54,0.0,0.0,1.0,2012,10,15,22,0,0,1380,4330.723438052748
7.0,272.22,0.0,0.0,0.0,2018,2,15,9,0,0,5630,2969.8995303353186
7.0,291.47,0.0,0.0,1.0,2012,10,22,18,0,0,4272,4049.2960969974156
7.0,267.09,0.0,0.0,1.0,2017,3,11,17,0,0,5031,3660.1217666814628
7.0,287.46,0.0,0.0,5.0,2017,4,14,20,0,0,3101,4171.652169403544
7.0,276.48,0.0,0.0,1.0,2017,3,25,1,0,0,866,2222.5953021483147
7.0,271.08,0.0,0.0,1.0,2016,11,27,4,0,0,300,2317.4404187521213
7.0,284.77,0.0,0.0,0.0,2018,9,8,6,0,0,1504,2755.439773953003
7.0,271.57,0.0,0.0,5.0,2013,2,11,10,0,0,3866,3046.998519948291
7.0,284.68,0.64,0.0,4.0,2014,5,20,2,0,0,255,2403.9975883950647
7.0,274.42,0.0,0.0,4.0,2017,10,27,7,0,0,5582,2618.390294433266
7.0,267.79,0.0,0.0,5.0,2018,3,21,4,0,0,893,2320.9509530749965
7.0,284.68,0.0,0.0,1.0,2017,5,31,8,0,0,5895,2986.6804576007307
7.0,286.29,0.0,0.0,2.0,2017,9,18,16,0,0,6430,3724.600843960994
7.0,303.02,0.0,0.0,0.0,2016,8,17,15,0,0,5219,3930.2541700596194
7.0,282.72,0.0,0.0,0.0,2017,4,8,9,0,0,3762,3110.2693833215053
7.0,270.15,0.0,0.0,8.0,2017,3,1,8,0,0,3997,2733.4116292254876
7.0,286.94,0.0,0.0,1.0,2013,5,27,12,0,0,3265,3461.3491402937725
7.0,271.14,0.0,0.0,1.0,2012,11,26,6,0,0,5529,2561.829987035966
7.0,271.75,0.0,0.0,0.0,2013,4,3,21,0,0,2588,4172.789606957183
7.0,270.02,0.0,0.0,1.0,2013,3,5,4,0,0,848,2488.864071283322
7.0,274.43,0.0,0.0,1.0,2015,11,29,14,0,0,4454,3351.351567336271
7.0,260.14,0.0,0.0,0.0,2014,3,23,4,0,0,283,2328.9109721124078
7.0,299.8,0.0,0.0,0.0,2016,7,13,12,0,0,4858,3610.8615960178067
7.0,260.72,0.0,0.0,1.0,2016,12,19,7,0,0,5832,2450.803093024002
7.0,291.18,0.0,0.0,0.0,2015,8,27,23,0,0,1290,4538.91196443111
7.0,275.82,0.0,0.0,4.0,2016,11,29,20,0,0,2267,3900.28375862513
7.0,279.16,0.0,0.0,0.0,2013,11,16,1,0,0,723,2204.7770013296795
7.0,284.33,1.47,0.0,4.0,2014,5,19,17,0,0,5794,3862.7737955679804
7.0,276.88,0.0,0.0,2.0,2017,5,1,20,0,0,2481,4059.033123332887
7.0,285.58,0.0,0.0,4.0,2017,4,18,11,0,0,4634,3277.271308502248
7.0,294.32,0.0,0.0,0.0,2015,7,16,1,0,0,467,2466.867454054227
7.0,291.86,0.0,0.0,10.0,2018,5,25,7,0,0,6075,2854.5652981246167
7.0,289.07,0.0,0.0,0.0,2013,8,13,5,0,0,2928,2790.9702218375714
7.0,281.36,0.0,0.0,1.0,2018,5,2,8,0,0,5676,2956.2719165980416
7.0,287.23,0.0,0.0,5.0,2014,5,12,9,0,0,4870,3117.185209348321
7.0,275.95,0.0,0.0,5.0,2017,1,22,19,0,0,2617,3945.9105182750827
7.0,266.7,0.0,0.0,5.0,2013,12,29,0,0,0,1057,1821.3290114517877
7.0,299.03,0.0,0.0,0.0,2016,9,11,16,0,0,4775,3959.5945616545796
7.0,287.007,0.0,0.0,4.0,2016,10,31,15,0,0,5500,3590.1713417659994
7.0,289.58,0.0,0.0,1.0,2015,8,6,5,0,0,2939,2767.059712153641
7.0,287.48,0.0,0.0,1.0,2017,9,6,21,0,0,2556,4256.84336684152
7.0,274.98,0.0,0.0,1.0,2016,5,14,4,0,0,486,2484.3058544112864
7.0,296.06,0.0,0.0,1.0,2016,8,19,13,0,0,4926,3616.583717519683
7.0,288.15,0.0,0.0,1.0,2015,11,10,16,0,0,6517,3766.4913019684172
7.0,294.03,0.0,0.0,0.0,2017,6,3,23,0,0,2918,4613.779663181293
7.0,272.3,0.0,0.0,8.0,2018,4,14,3,0,0,309,2235.8755488887837
7.0,273.75,0.0,0.0,5.0,2018,3,28,2,0,0,263,2205.7715363961142
7.0,290.18,0.93,0.0,4.0,2018,8,28,11,0,0,4678,3258.1142711659413
7.0,261.79,0.0,0.0,0.0,2014,3,26,4,0,0,843,2349.9207642549263
7.0,273.86,0.0,0.0,0.0,2018,2,26,12,0,0,4532,3275.0470758787415
7.0,292.34,0.0,0.0,1.0,2016,7,4,8,0,0,1060,3106.217746913473
7.0,292.21,0.0,0.0,1.0,2012,10,22,14,0,0,5006,3670.04231990072
7.0,292.02,0.0,0.0,1.0,2014,7,15,12,0,0,5332,3503.965862466728
7.0,261.49,0.0,0.0,5.0,2018,2,3,23,0,0,2935,4116.385455558524
7.0,297.51,0.0,0.0,5.0,2013,8,30,9,0,0,5458,3212.4345997688615
7.0,267.58,0.0,0.0,0.0,2016,11,21,6,0,0,5485,2482.4039125646523
7.0,295.22,0.0,0.0,2.0,2018,7,13,10,0,0,4392,3295.438523736928
7.0,293.51,6.94,0.0,5.0,2013,6,22,4,0,0,400,2707.7182457634335
7.0,294.2,0.0,0.0,1.0,2018,8,17,9,0,0,4719,3177.682469302974
7.0,269.87,0.0,0.0,8.0,2018,1,23,1,0,0,245,2044.2596275426731
7.0,291.47,0.25,0.0,2.0,2014,6,2,1,0,0,368,2437.9133514609057
7.0,295.29,0.0,0.0,1.0,2017,6,20,14,0,0,5049,3722.103356729862
7.0,295.68,0.0,0.0,1.0,2017,5,16,13,0,0,4753,3650.4928446139784
7.0,295.08,0.0,0.0,0.0,2017,8,24,15,0,0,5979,3795.1416940935997
7.0,290.04,0.0,0.0,5.0,2013,6,12,8,0,0,6060,3056.51497739815
7.0,277.35,0.0,0.0,0.0,2016,3,29,1,0,0,379,2257.908351033322
7.0,296.24,0.0,0.0,1.0,2013,7,17,6,0,0,6144,2990.323130714565
7.0,300.48,0.0,0.0,1.0,2016,7,31,18,0,0,3553,4172.426715265712
7.0,249.51,0.0,0.0,1.0,2013,2,3,5,0,0,425,2304.832603912033
7.0,297.92,0.0,0.0,1.0,2018,8,23,18,0,0,4750,4103.488764742062
7.0,299.82,0.0,0.0,1.0,2018,5,5,17,0,0,4539,4100.556684130432
7.0,268.42,0.0,0.0,5.0,2018,4,9,4,0,0,869,2326.480996029244
7.0,297.08,0.0,0.0,10.0,2016,9,6,14,0,0,4782,3592.5127034304605
7.0,269.86,0.0,0.0,8.0,2018,2,22,21,0,0,2247,3979.4050212067195
